PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Churn
1.303242755,-0.770036731,-0.17391773,1.008061826,-0.363430619,0.197615186,-1.088344633,0.403862789,0.591979694,0.484584053,-0.067364117,No
1.584569369,1.163646338,-0.427796871,1.714850509,-0.277553074,-0.901900487,-0.962729539,-0.348065966,0.249194577,-1.130821241,-0.030708299,No
1.801195459,-0.715349332,-0.253043857,0.201229613,-0.373751076,0.373179301,-0.989171935,-0.703996743,0.424942848,-0.890199097,-0.026424798,No
1.823830759,1.108791686,-0.980632989,0.087269116,-1.012029393,1.819251853,1.025830745,1.530587086,-1.636311998,-1.616242112,0.107901032,No
1.112325348,-0.542296511,-1.38952914,1.114099826,-1.102260215,-1.325237222,-0.415079447,-0.077097669,0.539441306,0.24657,0.097417421,No
0.036189662,-1.664073779,0.302008711,-0.659341415,1.696421422,0.896097296,0.213296599,-1.316863478,-2.032711822,-2.068696473,-0.067759894,No
1.251120692,0.280794777,0.215917239,0.011850858,-0.501543885,0.096443568,-0.759151239,-0.178399843,-0.331583961,-0.628050081,0.088394282,No
1.334638176,1.806190727,-0.532667769,0.017150113,1.461874528,0.621498519,-0.483286948,-1.191367319,-0.855343898,1.298292303,-0.029510443,No
0.582132275,-1.177844108,0.282918425,0.713580058,-0.330451036,0.120229585,-0.669361365,-0.014760717,0.431101782,0.461374132,-0.063947992,No
1.844549915,-1.493004816,-0.062382095,0.153275913,-1.518221217,0.468115891,2.525656079,-0.848361193,1.315909121,0.64755567,-0.079451369,No
1.594645011,-0.972118436,1.605959871,-0.27106302,-0.789351818,-1.47836955,1.721705043,-0.151360452,-0.559836813,0.996836528,-0.012303561,No
1.678910153,-0.819835895,1.16112281,0.681743058,0.064672376,0.661117818,1.286069783,-0.73207495,0.360377921,-1.129020846,-0.098042191,No
1.803111931,1.482658323,-0.07697882,-0.366123836,-1.428771819,1.575293132,-0.091649281,0.74618842,-1.054133591,-0.014000946,-0.096301495,No
0.117125767,-0.506299099,0.584164144,-0.657729608,0.300813948,-0.443912381,-0.208633767,-0.081314179,-1.260227378,-2.104399188,0.045935261,No
1.244128458,-1.956039674,-1.082570784,0.472786209,1.37564921,0.404588481,-0.075896792,0.243866545,0.283827161,-0.012698074,-0.081208708,No
1.164360805,1.389775102,0.079811522,-0.430940723,-0.420475406,-1.014519526,-1.205554351,1.404505714,-0.167442462,0.064719099,-0.07636012,No
1.216324225,-1.473482734,-0.629187527,2.714317067,0.245752295,0.341962162,-0.461651246,1.486930998,1.571069924,0.696345018,0.112574675,No
0.397811319,-0.864997665,1.704591133,-1.360497889,-0.092721629,-0.833809446,-0.6640091,-0.147031086,-0.711481629,0.173414059,-0.104228501,No
1.45949744,0.238427696,0.627947733,1.664620955,0.164632932,-0.565178736,-0.071829532,1.114478918,0.028478503,0.054769549,-0.112098057,No
1.386738706,0.619579463,-0.928043398,0.53273742,-1.194509465,0.356548054,0.914924505,0.241225745,-1.030088685,-1.17171751,-0.059060726,No
1.70144304,1.11619125,0.24763378,-0.518077917,-0.514879318,-0.627445568,-1.126588309,1.032090675,-1.041058835,-0.269376431,0.065917896,No
1.868934749,-0.058084321,-0.702600022,0.68281687,-0.298575168,0.008655105,-1.08788328,0.207433736,-0.200189961,-1.106398521,0.080379702,No
1.994367747,0.45606091,2.012733891,-1.37627054,-0.604371744,1.948281008,0.988721212,-1.385858788,0.631793283,-0.772659786,-0.100480571,No
0.923351338,-0.552435406,-0.660497711,0.000787817,0.103042357,-1.738518202,1.252740513,-0.813542543,-0.644980872,0.785074852,-0.054108191,No
1.62558813,-0.005404515,-1.575039308,-0.024788801,0.98931524,-0.058776751,-0.928977476,-0.327086562,-0.360322135,-1.100757061,-0.021277281,No
1.760952032,1.042314311,-0.367958838,0.764041365,-1.359637914,1.41758886,-0.463085639,1.26758981,-1.387053789,0.595218863,-0.073748461,No
2.027329499,-1.083409281,0.185724097,-0.363685266,-0.569870155,-2.032826307,0.924916685,0.954701574,0.031552933,0.618481384,-0.027900341,No
1.628761372,-1.857525529,0.74239368,-0.68414214,-0.702974323,-1.027898613,0.831954458,-0.818319224,-0.532098711,-0.007444106,0.109335101,No
1.607665203,-0.935498454,0.924416084,0.797409903,-0.224617259,0.501185376,0.246332294,-0.610989984,-0.949865021,-0.70890121,0.01109588,No
1.349836438,-0.183022838,-1.968104972,0.684794652,-1.015795426,0.018652139,-2.627886413,0.424400456,1.700802278,0.699646882,-0.094487073,No
2.137530604,0.460885553,-0.140134398,-0.571361762,0.996803873,1.056970043,0.39350826,2.191554921,-0.138710353,1.127938158,0.116401769,No
1.428625833,-0.935006838,2.24270679,2.29702604,0.53217515,0.894687927,-0.487365274,0.405807865,0.732428336,1.436151456,-0.01585029,No
1.294998734,-1.6002624,0.935141506,-0.81871581,-0.630674703,0.38791611,-0.253988683,0.44368449,1.333925081,1.827140514,-0.03715945,Yes
1.201377232,1.017210843,-0.556522204,-1.065972639,-1.612258896,0.496912327,1.289009555,1.213014411,-1.211072443,-0.260516877,-0.01562126,No
1.704320666,-2.128888816,0.832414145,-1.35634017,-0.446951117,-0.450682826,-0.23421287,-0.474621339,-0.219793733,0.191207425,-0.056046071,No
1.611141142,1.698391192,1.05924516,0.543309499,2.129762192,1.263781711,0.398879398,-1.252812449,1.671905689,2.401223739,0.090043921,No
1.651410274,-1.686449391,0.134051449,1.900691127,-0.863474454,0.824729383,-0.880017836,-0.795205226,0.359034285,1.303326114,0.089578679,No
0.611434865,-0.056936601,-2.960025416,0.651411516,-0.570816858,2.933983323,2.027121516,0.646192277,-0.130644184,-0.167871721,-0.057067366,No
1.180990715,-2.816107389,0.534669553,0.19551791,-1.387704452,2.667067375,1.401782973,0.232003802,0.416806291,2.129169965,0.005304248,No
1.579799214,-0.010001921,-0.038195398,1.45945576,1.205440655,-1.414248482,0.345642164,-0.116765631,0.234318583,0.738119099,0.081733495,No
0.999221223,-2.043159879,0.845993868,2.142313906,0.123067352,1.18724241,-0.032157227,-0.309762533,-0.490852819,-0.044148179,0.110896104,No
0.96099159,-0.182371598,-0.60543431,0.026370262,-0.087316628,-1.459538411,-0.521042167,0.41108868,-0.059239198,-1.303199045,-0.094565292,No
0.611299993,-0.156039832,-0.204231622,-0.055177699,-0.302849627,-0.107337466,-0.522374629,-0.086358585,0.059893671,-1.071339063,-0.017689923,No
1.746551719,-0.041178332,0.604028827,0.846385043,-0.972448439,-1.468240797,0.036480156,-0.330971222,-0.967404206,0.698492056,0.132371258,No
1.854790498,-0.022535793,-0.843430415,0.481456492,1.17201239,0.067224445,-0.172737191,-1.008854384,0.246802967,-1.114854021,-0.045453061,No
1.594775977,-1.649724398,0.251981553,2.546840849,0.47050691,-0.252696384,0.122955883,0.044101384,0.414722799,-0.535150819,-0.077804229,No
0.896526876,-0.762575284,0.696424665,0.145741379,-0.509909937,0.025017767,-0.271709149,-0.24175624,-1.141898628,-0.162839341,-0.109683084,No
0.958517929,1.545863767,1.734650828,-0.370047037,0.186596459,-0.362738922,0.614455134,0.829631003,1.331136503,-0.136768363,-0.095394098,No
1.22272444,0.366822576,1.864407061,2.127335829,0.08740787,0.966941203,1.355834522,1.126393122,-0.575849025,0.452922804,-0.130754919,No
1.177670659,0.366592804,-1.464651806,1.346204324,-0.685755656,-1.123043851,-0.732145056,0.392274216,-0.36073759,-0.919620292,0.105182759,No
0.969521827,-1.068059433,0.590696016,1.190560076,1.117626374,0.787216009,-0.863728025,0.332234056,1.220025101,2.81747393,-0.056191007,No
2.008411355,1.949886766,1.133073657,1.322762602,0.031262896,-0.332904604,-0.238782644,0.747433383,1.12285442,0.13123326,0.089938135,No
0.78933504,-1.189151683,-0.253824185,-0.71551515,-0.395391832,-0.394196878,-1.53964299,-0.027381674,0.043053408,-0.195746559,-0.031596547,No
1.060246607,-2.029837767,0.225642359,2.083274941,0.995040406,1.0447429,-0.483811585,1.339296023,0.782345955,-0.429795545,-0.071039483,No
0.856233761,-0.56500993,0.49930919,1.065403058,-0.734235485,-0.346484186,0.872029355,-1.473365765,0.443807937,-0.333251348,-0.073190368,No
0.810098493,0.276555364,0.868158375,0.530411585,-0.394782385,2.070948155,-2.312018683,-0.861066697,-0.023507235,-0.051514864,-0.072785945,No
1.720341831,0.427522844,1.893059876,-0.201703024,0.399647755,0.069373212,-0.624199774,0.580252046,-1.418299551,-0.778630243,0.103118114,No
1.614978361,0.6665062,0.431650961,0.222123625,-0.018229314,0.650317633,-0.37413095,-1.405268383,2.514648862,-1.4320612,0.090998211,No
1.949385175,0.389978044,-0.70332092,0.826274926,0.728302034,-1.185066315,-0.689757568,-0.426760178,-1.111408915,0.143680282,0.110396698,No
1.909203839,0.653532988,-0.945284277,0.403588221,2.368180811,-0.798485717,-1.040639331,-0.81487566,-1.746816192,0.143215174,0.089778427,No
0.710558454,0.226974309,1.6459258,-0.57519496,-0.817001457,-1.808466662,0.485356519,0.178331772,-0.177166698,1.4758655,0.108864053,No
1.491153316,1.057126211,0.587269076,-0.782649545,1.371103037,-0.607883336,-0.092407682,0.019577309,-0.140069874,-0.261969836,-0.048105076,No
0.852006737,-2.955597925,1.195506139,0.501255816,0.31902631,2.517332915,1.034634768,2.285102565,0.27882498,1.314616955,-0.075136157,No
1.092536225,-0.250289377,0.79001634,0.202457599,1.68205637,-0.051776692,0.288772407,0.473085702,-1.353310543,-0.142024453,-0.075572229,No
1.745207729,0.462057275,-0.304303867,-0.447532028,0.853187508,-0.385316191,-0.529785473,-0.678867563,0.180493591,-0.029305047,0.099813046,No
1.195686386,0.180029766,-1.327201134,0.320025309,-0.486158776,-0.414714089,0.079908812,0.477748939,-0.407014147,-1.893158849,-0.076440116,No
1.614982751,-0.243377903,1.360597146,0.257580731,0.282307981,-0.400148538,0.767322237,-1.277265792,-0.279723717,-2.017608009,0.080211119,No
1.371752434,0.659753905,-1.587212447,1.410663737,-1.371622448,-1.234135171,0.457187213,0.603299353,0.413836197,0.183717334,0.039992722,No
1.950511978,0.747299069,1.548086044,-0.173843928,0.071945542,-0.260037595,-0.609150518,1.116895934,-0.964711782,0.011573458,0.07229859,No
1.470272454,0.587692394,-0.3221027,-0.147740075,1.416462863,0.76227661,-1.043455036,-1.452604917,1.399105019,-1.143751776,-0.083895784,No
2.050573147,0.167109634,-0.58528092,0.733365338,0.074195132,-1.140136158,0.648526865,-0.57419187,-1.035377297,0.955943375,0.115678189,No
2.07481846,0.173269276,-0.53756974,-2.17936877,-0.309180644,-0.5884476,1.505374519,1.486302527,0.951141297,-1.605161285,0.077358449,No
1.223306432,0.434513668,-0.55426134,0.002523341,-0.137035681,-0.27975758,1.341706158,-0.160886309,0.721051396,1.655002335,0.108938448,Yes
1.957786318,0.726380395,2.017616288,-1.068130388,0.523499416,1.180797243,-0.121397284,-0.31168765,2.330587849,-0.838755335,-0.052475588,No
0.414644549,-0.230781791,0.074510477,0.298340507,0.138618292,-0.570667577,0.214477781,0.152594004,-0.273757078,-1.664458463,-0.006517001,No
1.665605748,1.009815865,-0.805647398,-0.353559569,-0.186679859,0.702806083,-0.504031842,0.189544291,-1.553192479,0.960507537,0.087060315,No
1.536755464,-0.343485651,0.244347136,1.709669172,0.823819917,-0.472104613,-0.025576934,1.744572286,0.431514169,-0.750294273,0.057614769,No
1.582877832,2.194944889,1.790009854,-0.21129386,1.306735937,0.011107906,-0.737774331,1.164732633,1.892754946,-1.54833575,0.073639426,No
1.115098911,-1.748614279,0.04397514,2.469384962,0.696306792,0.1456498,0.461659814,1.09829605,0.658879668,-0.483158647,-0.085345647,No
1.866873128,2.196790492,-0.249473007,0.407736401,2.096664826,0.579076152,1.80041797,-2.005317725,0.680416622,-0.621461861,0.108432461,No
1.287569622,0.665525761,0.166483734,-0.291712976,-0.296732231,-0.166147994,-1.568057132,0.588504349,-0.110716777,-0.307360739,-0.078332212,No
0.648540179,0.327004081,0.087584933,0.914870581,-0.88648231,1.185518645,0.685599031,-1.029713987,-0.442042718,-1.176445895,0.075080872,No
1.393323331,0.336885052,0.716825174,1.117170932,-0.821088314,-0.201791986,-1.571167227,-0.591276524,-1.304733071,0.560427653,0.081962452,No
1.501517859,0.361704466,-2.094125869,1.331829148,-1.373936899,0.258305554,0.087151733,0.287235468,0.307862254,-0.646262541,0.11975285,No
1.691324937,-1.255470779,-0.688076672,0.416244801,-1.192876604,-1.284911129,0.627487318,-0.551084126,0.241736105,0.262517396,-0.008637525,No
1.466133951,1.593694035,-0.711930784,1.418481183,-1.417380197,-0.214591067,-0.82207087,0.508329537,-1.3380944,0.275490953,0.110334127,No
1.057596735,0.890806396,-0.054579603,1.660615752,0.384834397,-1.102297415,-0.638749477,-0.300677933,-1.222705148,1.611455165,-0.048530217,No
1.65675163,-0.972841278,-0.000259806,0.889885896,-0.375714469,0.991943199,-1.182895993,-0.41276207,-0.742795967,-0.572524681,-0.108575887,No
0.885494457,-0.281712623,1.096949378,0.44531575,-0.429704872,-0.350024761,-1.081104403,0.220690888,-0.987061834,0.810553621,0.053699782,No
2.028725932,-2.248329796,0.807511467,-0.538889945,-0.101276803,-0.343914584,0.851759192,0.308440922,1.280551133,0.568992645,0.106506734,No
0.987938716,0.83897501,-2.238759219,-0.463327069,-0.096608006,0.376017588,0.482740616,0.438458969,0.283353814,-0.009463836,-0.010233038,Yes
1.007438874,-0.719232089,-1.547233658,0.374697205,-0.62040598,1.120707322,-0.662302919,-0.225366156,0.131472253,-1.694228038,0.08184125,No
1.360957791,0.389522325,0.950523892,0.4480058,-0.563952028,0.344299299,-0.874257977,0.602033676,-0.864252174,0.710419417,-0.041163827,No
1.802821753,-0.029619198,-1.623880282,-1.441393234,1.989023011,-0.495701238,1.591985882,-1.171671942,-1.102166743,2.886332879,-0.05081906,No
1.194014529,-0.566941976,-0.560319007,-0.292300583,-0.704476838,-1.704028719,-0.113778634,0.09253632,1.312066704,0.225113328,0.022408804,No
2.098899287,-0.350366271,-1.73868346,0.02732279,-0.395482579,-1.049977323,0.790394754,-0.049970116,0.22563896,1.514579107,0.09608124,No
1.446798402,0.607983197,-0.813727862,0.686901916,-1.258216139,0.52591678,-1.286722102,-0.167480785,0.526311445,0.392761216,0.08913127,No
1.563669391,1.125770341,0.736701782,0.855645213,-0.451081417,-0.986799079,-0.962625154,0.291689388,-0.458923239,0.308436846,0.092367471,No
1.103551405,-0.501949726,-1.706372717,0.493894454,-0.184232091,-0.225343913,-1.171048556,0.757360035,0.010440761,-1.617497155,-0.057323733,No
1.263151553,-0.015880465,2.683490618,2.149956046,1.182276504,0.745981164,0.731632875,1.223644094,-0.17791829,-0.113885385,0.057774576,No
1.751006366,-1.34250195,0.962433882,-1.156461263,-0.989516163,-0.703844725,0.885059425,-0.144711776,-0.74215148,0.69648972,-0.043329508,No
1.686098408,1.188044587,0.780683902,0.248854915,0.948273438,-0.466339278,0.244149583,0.697843177,-0.302055414,1.336384762,0.067976228,No
1.717939456,0.062894607,-0.193708384,0.160890692,-0.908581007,-1.065848242,-1.342433616,0.343634579,-0.263005069,0.766337506,-0.066673615,No
2.020762592,2.524150607,1.018116405,-0.50137011,0.946297868,0.223588556,0.243600883,-1.344722266,2.232540016,0.122266379,-0.046470622,No
1.345599261,-1.063257545,-0.662131072,-0.236757412,-1.832768683,3.111342456,2.789527428,1.344444141,-0.926718954,0.381372444,0.104586117,Yes
1.054707895,-1.048314342,-0.020386821,-0.38303951,1.00620035,1.644425939,-0.695962821,-1.343903649,-1.79559235,-0.955760095,-0.030379182,No
1.627087522,-0.946946868,-1.394869667,0.587430819,-1.2349632,-1.417501377,1.057236879,0.62849537,1.48386091,0.793697087,0.122854402,No
1.745128156,0.297153824,0.819489275,1.362791526,-1.250607169,0.360396943,-1.558714427,-1.044454112,-0.517577506,1.483937829,-0.019098441,No
1.65899092,-0.82729363,0.655991769,0.138230899,1.153441355,1.049084034,-0.007110235,-1.195015462,-2.234613032,-0.739977059,0.089476334,No
1.707980456,-0.207422354,0.985884821,1.640847577,-0.620026699,-0.279156499,-0.306703401,-1.545319651,-0.369157365,0.036215629,-0.070211015,No
1.312820206,0.136541325,-0.722431684,0.84312677,1.27857536,1.154687555,-1.018598782,-2.17147545,2.580807992,-0.831110212,-0.066455607,No
1.340843682,0.994535595,-0.071216612,-0.860578736,-0.00292724,0.810784903,0.875739373,0.609225912,-2.41827025,0.534166329,-0.072416034,No
0.410504022,0.270755083,0.397304661,-0.019987265,0.108844267,1.947756812,-1.429597255,-1.684717257,-0.712832376,1.257333064,-0.024854256,No
1.464761681,-0.89614637,-1.006398543,1.717407739,-0.651103405,-0.265077841,-1.645950281,-0.80114894,0.314786493,-0.196230026,0.110991869,No
1.296196468,-1.127675242,-0.136275272,0.241775301,-0.507552066,-0.529997514,0.247289838,-0.803804239,-0.116526602,-0.938013203,-0.095882058,No
1.813970443,-1.051896721,0.348022338,0.314955075,-0.638845507,-1.236070186,-0.457888984,-0.595303901,-0.320137244,0.290165239,-0.059345823,No
1.252247309,1.47141083,-0.532252267,0.77611259,-1.553582027,1.358888154,-0.625702253,0.219614109,-1.281841067,-0.016792497,-0.045984393,No
1.596937082,1.537389288,-0.848474136,0.716462763,-0.853565667,-0.402907936,-1.104251814,1.005981716,-0.689757946,-0.399889742,-0.081107267,No
1.864954855,-0.535208462,0.334142448,-0.924137464,-0.727811592,-0.9834741,-0.773701248,0.271705922,-0.537624666,0.401586797,-0.06055037,No
1.605603963,-1.442395076,-0.224993104,1.178848216,-0.779750539,-0.378472937,0.519508006,-1.47494565,-0.636224705,-0.896004084,-0.025789395,No
0.878078409,1.71761528,1.076463596,0.386500023,0.563172393,0.311646958,0.411583748,-1.303440199,-1.154109562,0.166316407,0.080342323,No
0.665838765,-0.732180553,1.050578625,0.125068868,-0.386672839,0.258629938,0.813594302,-1.612672188,-0.31419118,-1.220241125,-0.006702506,No
1.708076211,0.440567312,-0.243942533,-0.348560793,-0.704244713,1.042151528,-0.637908054,0.384427948,-1.159454867,-1.100388936,-0.049101314,No
0.810571535,2.414235567,1.704086389,0.75470966,1.577278093,0.087794175,-0.011717314,-1.082216779,0.690199097,-0.173327898,0.097218505,No
1.507309525,0.108629195,-1.58685187,1.740644584,0.477067369,-1.915515068,0.077203698,-1.091287611,0.190307143,0.081262163,-0.06393653,No
1.124221141,0.041537536,-1.065616457,0.933204051,-0.192666985,-0.032497713,-0.858524139,0.243750489,0.49852984,-1.371150602,-0.079316043,No
1.157611377,3.152288888,-2.372934313,0.196223061,-1.507854222,3.571871801,1.685874135,1.586798304,-3.171646423,0.042121383,-0.040306374,No
1.451000267,-0.268160918,0.304833664,0.666673006,-0.233892915,0.457192952,-1.292143122,2.201061987,0.746488275,1.807880533,-0.014772923,No
1.591371949,-1.225055281,-0.412619525,0.519312342,-0.582014834,-1.340614874,0.056876655,-0.870974334,0.497263911,-0.496812703,-0.10822336,No
1.774379368,0.519361402,0.37390208,-0.050315215,0.199105353,-0.984465416,-0.65506296,0.35515673,0.113670378,-1.239880342,-0.070124778,No
1.280973997,-0.365330832,-0.325361641,-1.026035503,-1.041222601,0.336096229,-0.299946214,0.08709745,0.55089068,0.120896581,-0.100097964,No
1.643563454,-0.557324429,-1.00310799,-0.258092692,0.472523168,0.066153592,-1.283023627,-0.709343674,-0.418244911,0.484084493,-0.071693671,No
0.712694935,0.527074645,-0.543784349,2.426605171,-1.812192068,0.631934598,-0.030478635,-1.1720778,-1.223737806,0.406537577,0.037450986,No
1.407805474,-1.331455302,0.54039557,0.600549221,2.254723035,1.085105946,-0.423822803,1.376054414,0.596636126,0.691035784,0.060940456,No
1.85350097,-1.159755475,-0.166362705,-1.461746458,0.575794443,0.153203586,-1.27960915,0.087499609,1.014810191,-2.054546893,-0.054910026,No
1.270692348,0.996121597,0.103453037,-0.349376643,-0.989503249,-0.744889579,-0.28858771,0.897343489,-0.805167803,0.315001479,-0.097168126,No
0.637484551,0.848807439,-1.187254956,-1.535414718,1.565759602,1.114969812,-0.075225091,0.266399956,0.291667256,1.633806012,-0.078798741,No
0.781854311,-0.804475572,0.829466817,-0.375680775,-0.151723952,0.593469757,-0.143533349,-1.362060428,0.706369242,-1.09742018,-0.08364637,No
1.244248696,0.017471576,-0.273620059,1.007844355,-0.876141529,-0.550617935,1.647476029,-0.903220237,0.189969798,-1.131514198,0.086533086,No
1.455460604,-1.397681191,1.09990468,3.572956818,0.646796522,0.672594261,0.623418455,0.933302552,2.365853691,1.367151853,0.092304672,No
0.56252696,-0.805413752,-0.34376824,-0.263942803,0.141565588,0.527471106,-0.589123322,-0.333233786,-0.802415056,-2.51107198,0.000444789,No
1.069552505,-0.760853983,-0.038817148,0.094199631,-1.256177036,-1.315015837,2.019505292,-0.474591635,-0.197926608,0.02912474,-0.065448953,Yes
1.047926182,0.149760499,-0.125956676,-0.267679373,0.269628834,0.15248653,-0.763835307,-0.281526085,0.62478331,-2.199029079,-0.116909274,No
1.871480488,-1.192432835,-0.91592732,-0.927931973,-0.707675805,-1.311602003,0.248108295,1.366853878,0.690968686,0.340174721,-0.042740769,No
1.441974979,1.34854954,1.266236437,1.976446494,1.175672767,0.580591283,0.063910884,-0.27423915,-1.171044565,0.735156275,0.089149734,No
1.649624241,0.067041508,0.808484067,-1.157362595,0.537226471,0.438732389,-0.890084249,-0.166084282,0.017300682,-2.246556226,-0.031221501,No
1.431612252,0.652142972,0.222295609,0.176303984,0.0335631,-0.646334248,-0.679677097,-0.867278754,-0.770687399,1.839653953,-0.068249618,No
1.202779373,0.516862122,0.633271922,0.912375945,-0.592458962,-1.417288363,-1.009756949,0.660064871,-0.869257749,0.994391342,-0.102649761,No
1.670690756,1.199603268,-0.327881111,0.716526168,0.656443427,-1.444560857,-0.760504389,-0.319384254,-0.235931713,0.812528563,-0.091885096,No
1.357345585,-0.236923448,0.57171448,-0.548129989,0.965988061,-0.200843303,-0.381474136,0.259276109,-0.395868971,-2.910443682,0.102100858,No
1.367400722,0.935207254,1.114244069,-1.062453038,0.157319659,0.069094315,-1.592033332,0.19709188,0.072447595,-0.870967581,0.107863537,No
1.396886913,0.216867231,-0.166722199,-0.455609535,-0.304596464,-0.748075165,-2.085186815,1.287328708,-0.371033771,0.243762037,-0.043746734,No
0.458869727,0.526530204,0.28318603,0.105874258,-0.358349109,-0.790728389,-0.298121076,-0.041843968,-0.504891318,-0.876219912,-0.014358732,No
2.090346164,0.305637608,0.331703548,-0.962348334,0.091556063,-1.463411962,0.339989893,-0.112110442,-1.34251793,1.595929072,0.001889234,No
1.515074994,0.436777448,0.722648395,-0.502135014,0.142927815,-0.486765745,-1.689919307,0.081162381,0.202356627,-0.706687199,0.077999451,No
1.808002328,-1.277674941,1.219830052,1.195832418,0.991148954,1.275789705,-1.005978849,2.764107649,0.465802983,1.008608381,0.110246671,No
1.508290425,-1.374139577,-0.849688815,-0.97203141,-0.159201952,-0.421518813,-0.160750105,0.515347501,-0.221725948,-1.60504738,-0.010378306,No
1.917973157,-0.363981363,1.623154685,0.629408607,-0.439712465,-0.068480062,-1.222578947,-1.12163769,-1.79192715,0.090129621,0.088146211,No
1.819811326,0.493753926,0.307176902,1.608479575,-0.731190601,1.437143574,-1.331620922,-0.827209372,1.806238183,0.787492043,0.077678653,No
1.683034641,0.678073142,-0.837785741,-0.320855037,-0.131494129,-0.294503927,-0.045506438,0.047274583,2.184464231,-1.743676418,-0.007959132,No
1.462621773,0.120354383,-0.132522331,0.101914516,-1.249735039,1.334014127,-0.736327138,-0.296420283,-0.678726327,0.087451707,-0.043038384,No
2.11822289,-1.324818587,0.635224875,-1.714165363,-0.916371586,-0.349663863,-0.520092134,0.043667896,-0.287315116,0.850585211,0.099586186,No
1.298695546,-1.156575328,0.187116902,-0.930466211,-0.994814185,-0.322866619,0.924159185,0.290896005,-0.565679679,0.234549885,-0.019853002,Yes
0.964654309,0.790009041,-0.638680895,0.113711119,-1.437484348,-0.689726576,-1.143765771,1.116075447,-0.181544369,1.483448974,0.094023652,No
1.411873669,-0.741878229,-0.251322269,0.347167427,-0.425304171,-0.769175768,0.102626556,-0.370115142,0.638805543,-0.606490179,-0.048447589,No
1.404055041,-2.332487189,-1.596860125,0.054510619,-1.749125578,3.552638038,-1.461534209,-1.733174117,1.409535041,0.358014899,0.041657824,No
1.266456763,0.940010722,-0.447393564,0.724700604,0.2675164,0.089831155,-1.087660303,-0.810007239,-1.004172658,0.738860064,-0.024691581,No
1.439622287,0.174526876,0.315421539,0.135371793,-0.158567596,-0.132772893,1.349444233,1.753946932,0.457473645,-0.185021807,-0.109578099,No
0.969784975,-0.567268229,-0.988611154,1.184234681,-0.096134115,-1.047999878,-0.315792756,0.068960489,-0.48487441,-1.691380996,-0.062722632,No
1.729197876,0.151879554,-2.583017019,-0.434310386,1.064028141,0.219031948,-2.89399347,0.678401729,0.097109682,-0.788649003,-0.025611232,No
1.364290069,0.740104309,-1.906323334,-0.284238158,1.822411947,-0.620068833,-1.097262627,-0.447356381,-0.295162136,0.841530993,0.057945254,No
1.743235461,0.270209755,-0.195223493,0.445300899,0.772490172,-0.89773016,-0.029096739,-0.888340973,-1.101823542,-0.166932047,-0.031742377,No
0.820924217,-1.353792437,0.22578908,-1.193674478,-1.723426681,0.681143643,0.26056109,-0.691806489,0.435718186,1.502889671,-0.035883635,Yes
2.117575476,-0.839694169,0.051005681,-0.897053647,-0.154452599,-0.272555604,-0.905267478,-0.364526263,1.158178148,-0.705570728,0.108998397,No
1.605730745,-0.020334094,-1.323469275,-0.986557376,-1.038066531,-1.265902762,-0.474941043,1.247179587,0.917549508,0.329911883,-0.035525256,Yes
1.173197808,-1.025245514,-2.544831107,-0.909325005,-1.250974385,0.149942565,-0.059654323,0.972948991,0.879366881,-0.679260131,0.104605264,No
1.456959502,-1.015624821,1.321522263,-1.208413034,-0.389408269,1.336032467,-1.89152855,-0.546749967,-0.613029219,0.27866769,-0.077573279,No
0.354968889,0.045277321,-1.721944836,-0.704586475,-0.46052238,2.235381187,1.203120753,0.197024791,-0.612071862,0.312966437,-0.022721273,No
1.407272141,3.44571571,1.533564226,0.773258852,-1.491036968,1.887083585,1.192729177,-1.207815476,1.445920956,0.321555702,-0.066161289,No
1.007951048,-0.75705855,0.377084178,0.956965762,2.600085797,0.456638772,0.242658906,0.954512266,1.103008207,-0.525556177,-0.015757365,No
1.279184198,0.492933631,1.489699059,1.468071909,-0.286212765,-0.780591764,-0.930617318,-0.732629794,-1.43089654,0.053818465,-0.045341729,No
1.615241296,1.13018134,-0.685677497,0.406713188,2.22713121,-0.704774592,-0.534270891,-1.329655616,-1.126293893,0.13548007,-0.049954926,No
1.755978482,1.149497624,-1.734311454,1.679165483,-1.039612695,-1.226898315,-0.358642611,0.294376791,0.677757212,-0.534420731,0.068631988,No
1.798582805,-0.634950876,0.278940828,-0.797192542,-0.370585828,0.165992819,-0.55626613,-0.221656268,0.892306059,-0.328926703,-0.110848874,No
0.608661277,-0.568079831,1.099010803,0.247994701,-0.328539012,-0.307488938,-0.768064255,0.32656317,-0.922555879,0.652005094,-0.05729026,No
0.653572332,-2.046740284,0.419383139,-0.076894228,0.915155237,-0.375689082,0.107384497,1.048939189,0.373030551,-1.197178198,-0.071137532,No
0.916391391,0.49882845,-0.519799787,0.019300611,1.704723985,-0.980057918,2.49992656,-0.377797885,0.743078496,1.786242857,0.14416871,Yes
1.117900122,0.461105472,-0.195246774,-0.502720269,-0.993438124,0.198370013,-0.543535012,0.644252314,-0.560677599,0.051592665,-0.11579778,No
1.869147937,1.200221223,-1.241412198,-1.067416059,-0.324523221,0.723904736,-0.409219862,0.975742311,-1.318455642,1.0673033,-0.078970696,No
0.260892044,0.837343482,2.464929501,-0.92479769,0.820188509,0.089160019,0.200064826,-0.383413005,2.127392245,-0.942289737,-0.074429507,No
